1658260800000,23399.88000000,23443.57000000,23147.14000000,23299.44000000,4769.00034000,1658262599999,111076838.75218490,116879,2276.20554000,53025605.62779370,0
1658262600000,23296.96000000,23340.25000000,23186.84000000,23300.14000000,2750.21631000,1658264399999,63943930.17228050,76636,1398.78378000,32524991.47969970,0
1658264400000,23303.93000000,23545.00000000,23253.38000000,23450.16000000,3292.88074000,1658266199999,77054365.32510480,86553,1763.46321000,41273481.67862190,0
1658266200000,23452.44000000,23800.00000000,23450.06000000,23650.26000000,3702.17402000,1658267999999,87502719.49485140,110232,2048.60250000,48425624.70031590,0
1658268000000,23650.26000000,23659.15000000,23380.02000000,23451.82000000,3132.25988000,1658269799999,73667072.85206640,94422,1450.67128000,34117423.54245080,0
1658269800000,23454.35000000,23529.98000000,23334.76000000,23501.76000000,2183.00060000,1658271599999,51181347.70062610,75290,1101.63775000,25831333.29860920,0
1658271600000,23498.35000000,23630.00000000,23303.73000000,23346.08000000,3503.34674000,1658273399999,82218164.61881270,103017,1715.54619000,40263167.66367600,0
1658273400000,23344.13000000,23420.71000000,23227.85000000,23396.62000000,2923.40627000,1658275199999,68202094.93813590,85803,1398.67545000,32633178.84658920,0
1658275200000,23398.48000000,23439.38000000,23179.45000000,23329.47000000,6373.21726000,1658276999999,148399235.28408370,125454,3544.19874000,82509500.44329110,0
1658277000000,23329.47000000,23356.98000000,22922.00000000,23034.49000000,6796.82940000,1658278799999,157014468.25372500,149993,3098.95777000,71578436.98607570,0
1658278800000,23034.49000000,23191.35000000,22931.42000000,23168.81000000,4551.76833000,1658280599999,105011667.92484970,109209,2161.25257000,49877601.91572150,0
1658280600000,23170.14000000,23338.30000000,23133.98000000,23259.48000000,4411.84479000,1658282399999,102553396.66905120,104539,2233.06153000,51903536.25419450,0
1658282400000,23256.89000000,23428.08000000,23205.77000000,23368.54000000,3448.31661000,1658284199999,80367952.92617740,93707,1762.86506000,41089050.95732860,0
1658284200000,23370.29000000,23502.00000000,23333.00000000,23370.43000000,3838.17365000,1658285999999,89911536.37349200,96487,2056.29980000,48173942.87827680,0
1658286000000,23371.35000000,23486.67000000,23267.27000000,23464.35000000,3853.26463000,1658287799999,89967250.32010240,101962,1936.57241000,45216765.04949830,0
1658287800000,23464.35000000,23522.40000000,23376.34000000,23436.85000000,3580.83951000,1658289599999,83980827.77926480,97051,1928.18616000,45220076.56148350,0
1658289600000,23438.01000000,23519.69000000,23318.04000000,23321.78000000,3020.62237000,1658291399999,70735588.27301080,89346,1519.72175000,35589066.48744050,0
1658291400000,23323.43000000,23420.00000000,23303.43000000,23394.12000000,2532.74434000,1658293199999,59166017.64044270,79425,1291.80607000,30177344.48634450,0
1658293200000,23394.12000000,23433.56000000,23315.00000000,23395.26000000,2589.89463000,1658294999999,60526806.49563200,83531,1242.35944000,29034941.43200220,0
1658295000000,23395.26000000,23562.00000000,23348.01000000,23498.44000000,3443.62007000,1658296799999,80860040.05659240,99994,1750.26428000,41098694.31248360,0
1658296800000,23498.44000000,23730.00000000,23485.41000000,23684.00000000,4276.99182000,1658298599999,100933863.36431530,118549,2274.17904000,53673751.19373870,0
1658298600000,23682.01000000,23822.31000000,23615.50000000,23781.71000000,5043.83500000,1658300399999,119646230.82347910,130139,2681.16422000,63602754.79678490,0
1658300400000,23783.59000000,23864.15000000,23628.51000000,23690.66000000,4773.83414000,1658302199999,113252820.66042210,136374,2303.92863000,54661933.55501870,0
1658302200000,23688.36000000,23723.92000000,23371.68000000,23381.18000000,5221.44450000,1658303999999,122914330.69034060,132830,2435.45319000,57340504.32116750,0
1658304000000,23381.18000000,23519.53000000,23325.50000000,23454.71000000,4691.71541000,1658305799999,109922799.51379220,116184,2427.88923000,56882906.49843610,0
1658305800000,23454.71000000,23479.65000000,23314.70000000,23366.87000000,4132.46534000,1658307599999,96690889.92894670,113167,2064.04844000,48294145.63264470,0
1658307600000,23369.19000000,23578.87000000,23313.90000000,23530.64000000,4344.13108000,1658309399999,101935510.18957060,117638,2217.28389000,52036703.65701990,0
1658309400000,23530.64000000,23578.00000000,23493.44000000,23524.84000000,3081.90518000,1658311199999,72549350.36293300,91077,1556.77698000,36647936.82311430,0
1658311200000,23524.66000000,23888.04000000,23502.99000000,23717.76000000,6538.54704000,1658312999999,154936398.83772090,160540,3561.69818000,84422081.47209990,0
1658313000000,23716.09000000,23781.78000000,23554.04000000,23709.06000000,6416.40312000,1658314799999,151888755.04519730,160038,3079.95750000,72898435.11538540,0
1658314800000,23709.06000000,23835.00000000,23610.80000000,23625.61000000,4894.59813000,1658316599999,116073803.36037810,135286,2272.58690000,53900713.80965630,0
1658316600000,23626.10000000,23761.00000000,23583.80000000,23728.55000000,3428.09558000,1658318399999,81126998.79590510,110662,1736.29025000,41094737.33346230,0
1658318400000,23728.55000000,23935.00000000,23700.00000000,23714.55000000,6780.78184000,1658320199999,161336288.91860380,173146,3550.69476000,84496123.14909200,0
1658320200000,23717.49000000,23871.00000000,23567.91000000,23804.01000000,6263.36807000,1658321999999,148657902.53032200,171866,3244.48390000,77011805.92568740,0
1658322000000,23804.54000000,23968.00000000,23780.00000000,23881.31000000,4432.64873000,1658323799999,105751041.38832020,128341,2267.82604000,54109343.61959010,0
1658323800000,23885.49000000,24075.99000000,23761.36000000,23781.35000000,9365.64214000,1658325599999,224050762.29944490,238911,4826.18672000,115489645.66836570,0
1658325600000,23781.35000000,23995.84000000,23687.00000000,23995.84000000,5127.99949000,1658327399999,122207965.96528720,150271,2567.90574000,61202079.95855650,0
1658327400000,23995.84000000,24199.74000000,23920.00000000,24191.35000000,7258.31095000,1658329199999,174587130.70731670,196198,3805.80150000,91550413.33273380,0
1658329200000,24191.35000000,24250.00000000,24040.22000000,24195.36000000,6870.38413000,1658330999999,165853890.27222880,173929,3534.59776000,85340505.06700900,0
1658331000000,24193.52000000,24276.74000000,24100.57000000,24172.63000000,5560.01752000,1658332799999,134407075.52008170,152444,2844.95323000,68783219.38564410,0
1658332800000,24172.64000000,24201.94000000,23812.50000000,23854.12000000,5847.60970000,1658334599999,140542077.07426550,158989,2755.53959000,66237068.10466790,0
1658334600000,23854.12000000,23917.62000000,23546.19000000,23683.97000000,8950.19749000,1658336399999,212377091.40100280,215657,4368.69694000,103681015.98856380,0
1658336400000,23686.63000000,23749.99000000,23400.00000000,23630.13000000,7189.36562000,1658338199999,169474822.40038630,189350,3459.56058000,81551796.56322310,0
1658338200000,23632.28000000,23730.00000000,23495.79000000,23515.48000000,4046.67058000,1658339999999,95633956.42844560,123071,1942.45150000,45915097.08116740,0
1658340000000,23515.48000000,23867.39000000,23509.05000000,23791.39000000,4994.51183000,1658341799999,118472096.43589380,140552,2652.48860000,62919156.80535220,0
1658341800000,23788.61000000,23857.74000000,23664.60000000,23762.85000000,3321.73875000,1658343599999,78935040.01518880,101065,1575.42971000,37443860.79753500,0
1658343600000,23765.37000000,23950.00000000,23672.45000000,23726.02000000,3990.67869000,1658345399999,94974133.56813170,120310,2013.71186000,47924646.07515530,0
1658345400000,23726.02000000,23730.00000000,23556.57000000,23660.38000000,3704.15205000,1658347199999,87559409.50189060,110614,1660.79241000,39263532.47366830,0
1658347200000,23663.24000000,23767.73000000,22906.19000000,23030.72000000,13825.14693000,1658348999999,320901343.56042080,287531,6588.00916000,152861323.59053950,0
1658349000000,23030.28000000,23370.00000000,22969.29000000,23259.70000000,6745.80610000,1658350799999,156426217.25883680,165294,3379.90451000,78388092.05691230,0
1658350800000,23262.32000000,23434.00000000,23238.07000000,23340.11000000,3273.88163000,1658352599999,76412433.44842790,94081,1634.24921000,38143912.16785570,0
1658352600000,23340.11000000,23799.62000000,23266.42000000,23608.15000000,3663.21090000,1658354399999,86432337.92936450,121332,1897.64120000,44763506.74240430,0
1658354400000,23607.06000000,23641.78000000,23438.76000000,23532.31000000,2180.14674000,1658356199999,51346748.34384130,76993,1166.54515000,27479416.70642670,0
1658356200000,23532.31000000,23574.10000000,23304.56000000,23309.06000000,2996.38143000,1658357999999,70138375.54973360,107581,1431.14347000,33497913.99837290,0
1658358000000,23309.06000000,23334.71000000,23111.00000000,23222.75000000,3391.70886000,1658359799999,78803117.85910520,108600,1638.24794000,38063829.89981450,0
1658359800000,23220.19000000,23401.88000000,23174.67000000,23223.30000000,3696.70884000,1658361599999,86153353.27441000,104730,1876.89001000,43746619.03830280,0
1658361600000,23223.30000000,23386.56000000,23200.00000000,23275.65000000,3534.28622000,1658363399999,82354776.88273050,104078,1829.00295000,42620375.62760780,0
1658363400000,23275.65000000,23282.09000000,23122.34000000,23249.70000000,2990.64271000,1658365199999,69362027.83781790,92295,1572.78958000,36483434.09534260,0
1658365200000,23249.70000000,23442.77000000,23228.95000000,23261.52000000,3710.47630000,1658366999999,86562547.00074210,112784,1892.10357000,44145804.62371990,0
1658367000000,23261.52000000,23365.16000000,23160.50000000,23235.64000000,2847.90112000,1658368799999,66262332.47844170,84407,1395.81706000,32483164.84460600,0
1658368800000,23233.61000000,23338.51000000,23055.11000000,23085.23000000,2794.60230000,1658370599999,64883390.71910450,90264,1354.82699000,31458696.03900320,0
1658370600000,23088.35000000,23162.51000000,22689.42000000,22694.58000000,8148.27947000,1658372399999,186673300.48996330,186891,3942.57461000,90354863.50501000,0
1658372400000,22692.06000000,22866.14000000,22666.00000000,22746.70000000,4422.44195000,1658374199999,100728328.57667240,118311,2273.60749000,51787336.64811440,0
1658374200000,22746.70000000,22861.11000000,22714.56000000,22777.20000000,2896.72797000,1658375999999,66036942.66791310,82860,1469.12773000,33494006.30489080,0
1658376000000,22779.12000000,22860.17000000,22638.53000000,22732.43000000,4786.23154000,1658377799999,108901474.94679070,108659,2358.54121000,53666587.80851850,0
1658377800000,22734.00000000,22943.18000000,22717.69000000,22881.41000000,3496.63198000,1658379599999,79924117.31682270,84981,1793.49180000,40993331.88653270,0
1658379600000,22881.41000000,22968.46000000,22869.29000000,22885.18000000,1895.00756000,1658381399999,43429721.76186150,58706,979.79574000,22456299.76635410,0
1658381400000,22885.18000000,22993.71000000,22813.27000000,22942.00000000,3495.57104000,1658383199999,80069841.85266280,91116,1731.67045000,39669579.53052410,0
1658383200000,22943.15000000,22967.57000000,22876.01000000,22882.69000000,2362.04211000,1658384999999,54159092.20759310,69676,1237.56274000,28377121.90771530,0
1658385000000,22882.69000000,22890.00000000,22750.14000000,22790.23000000,2874.25372000,1658386799999,65595696.17118720,84500,1355.90205000,30946855.89060150,0
1658386800000,22790.23000000,23099.51000000,22773.49000000,22998.08000000,5126.78091000,1658388599999,117698936.73457740,115407,2463.55767000,56542055.21269420,0
1658388600000,22998.08000000,23038.44000000,22919.33000000,22931.56000000,2474.64889000,1658390399999,56849255.87236830,77535,1171.23172000,26907440.49429020,0
1658390400000,22929.28000000,22971.34000000,22815.86000000,22835.28000000,2678.12381000,1658392199999,61307447.14750180,83657,1302.77031000,29824851.22183230,0
1658392200000,22833.56000000,22915.22000000,22797.03000000,22878.77000000,3187.32357000,1658393999999,72858712.41630730,90112,1748.81032000,39979182.52099440,0
1658394000000,22878.77000000,23004.31000000,22855.29000000,22947.37000000,3226.87574000,1658395799999,74030933.83104780,93788,1672.41295000,38368481.06713680,0
1658395800000,22947.37000000,23022.54000000,22924.17000000,23003.58000000,2359.22016000,1658397599999,54188566.10403690,76488,1268.58350000,29139971.73737710,0
1658397600000,23003.58000000,23074.12000000,22958.37000000,22972.31000000,2870.22646000,1658399399999,66045630.62030230,89007,1453.78279000,33454698.62172510,0
1658399400000,22970.34000000,23000.59000000,22846.95000000,22869.55000000,2541.71590000,1658401199999,58293296.07275740,83692,1327.13124000,30439358.75745360,0
1658401200000,22870.88000000,22906.87000000,22466.34000000,22562.44000000,6715.27983000,1658402999999,152481803.42787420,148457,3304.04659000,75044469.91268090,0
1658403000000,22562.44000000,22664.03000000,22536.34000000,22606.04000000,5625.88179000,1658404799999,127162294.80236430,127219,3101.80642000,70111015.21657910,0
1658404800000,22607.92000000,22783.19000000,22542.14000000,22734.86000000,5293.67800000,1658406599999,119974300.53016880,126528,2680.48214000,60762004.44416290,0
1658406600000,22737.89000000,22850.00000000,22712.74000000,22800.20000000,4545.48057000,1658408399999,103613086.06583040,110479,2263.27391000,51596547.75645200,0
1658408400000,22802.82000000,22812.77000000,22615.00000000,22700.76000000,3883.95253000,1658410199999,88190539.99554590,101837,1922.16718000,43648299.70684810,0
1658410200000,22700.80000000,22809.59000000,22561.27000000,22704.96000000,6659.38670000,1658411999999,151029022.95601310,157041,3356.01693000,76115521.06397210,0
1658412000000,22702.30000000,22761.77000000,22401.00000000,22453.64000000,6263.47117000,1658413799999,141312780.11034890,152444,3032.04964000,68412303.77419820,0
1658413800000,22456.40000000,22573.24000000,22341.46000000,22558.20000000,5923.25880000,1658415599999,133068519.10375650,138373,2935.10994000,65943332.59971770,0
1658415600000,22555.31000000,22632.81000000,22520.17000000,22597.31000000,3637.45877000,1658417399999,82123975.38494430,94804,1879.14649000,42427474.39538480,0
1658417400000,22597.31000000,22679.24000000,22567.08000000,22642.34000000,2776.83429000,1658419199999,62831044.65607560,77643,1446.23249000,32726682.59823460,0
1658419200000,22639.37000000,23096.06000000,22632.72000000,23066.60000000,8004.74955000,1658420999999,183329017.74492170,167458,4293.94844000,98341889.47806830,0
1658421000000,23066.61000000,23199.15000000,22938.23000000,23034.00000000,5594.76108000,1658422799999,128951722.92892700,122496,2816.37280000,64916909.00621730,0
1658422800000,23031.27000000,23207.94000000,22910.00000000,22929.24000000,5105.47724000,1658424599999,117740876.21503730,117900,2519.61085000,58116211.34436090,0
1658424600000,22926.30000000,22979.84000000,22772.05000000,22852.28000000,4131.15052000,1658426399999,94485097.78930280,105933,1993.46073000,45595377.57365090,0
1658426400000,22852.28000000,23005.42000000,22830.25000000,22918.21000000,2706.61369000,1658428199999,62031560.83607150,77066,1351.83983000,30983248.64241450,0
